name,rank
Potentilla_sooi,species
Potentilla_kaeseri,species
Potentilla_munroana,species
Potentilla_mutinensis,species
Potentilla_tainingensis,species
Potentilla_fintelmanni,species
Potentilla_sintenisii,species
Potentilla_similata,species
Potentilla_paicheiana,species
Potentilla_properiflora,species
Potentilla_leptophylla,species
Potentilla_beniczkyi,species
Potentilla_jacquemontii,species
Potentilla_piersii,species
Potentilla_poloniensis,species
Potentilla_hopwoodiana,species
Potentilla_vitodurinensis,species
Potentilla_macnabiana,species
Potentilla_besseana,species
Potentilla_juvonis,species
Potentilla_monidensis,species
Potentilla_gulielmiwaldemarii,species
Potentilla_bolzanensiformis,species
Potentilla_halleri,species
Potentilla_scholziana,species
Potentilla_haematochrus,species
Potentilla_lanuginosa,species
Potentilla_apoiensis,species
Potentilla_borissii,species
Potentilla_mischkinii,species
Potentilla_candida,species
Potentilla_pseudo-anserina,species
Potentilla_mulleri,species
Potentilla_acutifolia,species
Potentilla_argyrops,species
Potentilla_grosseserrata,species
Potentilla_egyptiaca,species
Potentilla_semipinnata,species
Potentilla_incisifolia,species
Potentilla_juratensis,species
Potentilla_burnatii,species
Potentilla_praeruptorum,species
Potentilla_breunia,species
Potentilla_caespitosa,species
Potentilla_megalocarpus,species
Potentilla_nicicii,species
Potentilla_sericantissima,species
Potentilla_remota,species
Potentilla_myrioclada,species
Potentilla_rubescens,species
Potentilla_daonensis,species
Potentilla_oreites,species
Potentilla_leucochaeta,species
Potentilla_nicolitiela,species
Potentilla_poterioides,species
Potentilla_multifidiformis,species
Potentilla_pycnochaeta,species
Potentilla_transsilvanica,species
Potentilla_fragariastro-alba,species
Potentilla_amthoris,species
Potentilla_vranjana,species
Potentilla_borisiiregis,species
Potentilla_macrophylla,species
Potentilla_goiranii,species
Potentilla_charpentieri,species
Potentilla_vesca,species
Potentilla_ornithopodioides,species
Potentilla_degenii,species
Potentilla_tellusonii,species
Potentilla_bellowensis,species
Potentilla_frutescens,species
Potentilla_opacata,species
Potentilla_fialae,species
Potentilla_benacensis,species
Potentilla_pennsylvanica,species
Potentilla_longisepala,species
Potentilla_valdepubens,species
Potentilla_wolfii,species
Potentilla_candriani,species
Potentilla_eynensis,species
Potentilla_balatonensis,species
Potentilla_lactea,species
Potentilla_pseudosimulatrix,species
Potentilla_chiloensis,species
Potentilla_jurana,species
Potentilla_alternifolia,species
Potentilla_amphibola,species
Potentilla_fleischeri,species
Potentilla_wiemanniana,species
Potentilla_porphyracea,species
Potentilla_digitatoflabellata,species
Potentilla_trilobata,species
Potentilla_debilis,species
Potentilla_dryophylla,species
Potentilla_tomasiniana,species
Potentilla_subternata,species
Potentilla_clevelandi,species
Potentilla_vallei,species
Potentilla_salisburgensis,species
Potentilla_nilgerrensis,species
Potentilla_martjanowii,species
Potentilla_grenieri,species
Potentilla_jezoensis,species
Potentilla_paphlagonica,species
Potentilla_ciliata,species
Potentilla_aurulenta,species
Potentilla_praetutiana,species
Potentilla_reclinis,species
Potentilla_luteosericea,species
Potentilla_engadinensis,species
Potentilla_alaskana,species
Potentilla_gracilipes,species
Potentilla_malyana,species
Potentilla_rufescens,species
Potentilla_magna,species
Potentilla_benyctzkyi,species
Potentilla_exigua,species
Potentilla_vernalis,species
Potentilla_jundzilliana,species
Potentilla_semiternata,species
Potentilla_latefoliata,species
Potentilla_sabauda,species
Potentilla_coloradensis,species
Potentilla_ssavellanica,species
Potentilla_pseudochinensis,species
Potentilla_adulterina,species
Potentilla_intermittens,species
Potentilla_gentilis,species
Potentilla_lagascana,species
Potentilla_ossulana,species
Potentilla_ramulosa,species
Potentilla_occidentalis,species
Potentilla_anomalifolia,species
Potentilla_tremedalis,species
Potentilla_emiliipopii,species
Potentilla_mandonii,species
Potentilla_bescansae,species
Potentilla_pallidioides,species
Potentilla_levieri,species
Potentilla_pirotensis,species
Potentilla_mackayana,species
Potentilla_haematochroa,species
Potentilla_zapateri,species
Potentilla_dysgenes,species
Potentilla_bithynica,species
Potentilla_hedrichii,species
Potentilla_morii,species
Potentilla_purpurascens,species
Potentilla_sieversiana,species
Potentilla_normalis,species
Potentilla_vreelandii,species
Potentilla_subvillosa,species
Potentilla_heuffeliana,species
Potentilla_prilepiensis,species
Potentilla_mermodii,species
Potentilla_juradensis,species
Potentilla_arvernensis,species
Potentilla_pallida,species
Potentilla_valida,species
Potentilla_filiformis,species
Potentilla_baenitzii,species
Potentilla_waisbeckeri,species
Potentilla_camonia,species
Potentilla_subalpina,species
Potentilla_variabilis,species
Potentilla_subsalsa,species
Potentilla_tyrolensis,species
Potentilla_meridionalis,species
Potentilla_smoutii,species
Potentilla_asiae-mediae,species
Potentilla_dubia,species
Potentilla_serpentini,species
Potentilla_porrigens,species
Potentilla_sulphurea,species
Potentilla_nipharga,species
Potentilla_atrorubens,species
Potentilla_garipensis,species
Potentilla_viridior,species
Potentilla_wardii,species
Potentilla_tridentina,species
Potentilla_adamsiana,species
Potentilla_lupina,species
Potentilla_vialis,species
Potentilla_fraterna,species
Potentilla_parishii,species
Potentilla_pilosissima,species
Potentilla_obscurata,species
Potentilla_cristata,species
Potentilla_incerta,species
Potentilla_ovata,species
Potentilla_bidens,species
Potentilla_bolzanensis,species
Potentilla_microdons,species
Potentilla_beckii,species
Potentilla_dascia,species
Potentilla_varnensis,species
Potentilla_rosea,species
Potentilla_chaubardiana,species
Potentilla_validula,species
Potentilla_oronoma,species
Potentilla_callieri,species
Potentilla_dichroa,species
Potentilla_poetarum,species
Potentilla_holopetala,species
Potentilla_rubelloides,species
Potentilla_yakusimensis,species
Potentilla_zapalowiczi,species
Potentilla_agrivaga,species
Potentilla_micans,species
Potentilla_pseudofreyniana,species
Potentilla_gaubaeana,species
Potentilla_perdissecta,species
Potentilla_obliqua,species
Potentilla_galliciana,species
Potentilla_denticulata,species
Potentilla_coronensis,species
Potentilla_ochreata,species
Potentilla_hypoleuca,species
Potentilla_siegfriedii,species
Potentilla_lejocarpa,species
Potentilla_vivariensis,species
Potentilla_clivicola,species
Potentilla_praecocioides,species
Potentilla_alpina,species
Potentilla_kristofiana,species
Potentilla_kerneri,species
Potentilla_wolnyi,species
Potentilla_albescens,species
Potentilla_pseudofrigida,species
Potentilla_laxiflora,species
Potentilla_tremolsii,species
Potentilla_neumayeriana,species
Potentilla_pseudolazica,species
Potentilla_babiskaensis,species
Potentilla_malyschevii,species
Potentilla_polytoma,species
Potentilla_sororia,species
Potentilla_lemmonii,species
Potentilla_nervosula,species
Potentilla_decurrens,species
Potentilla_commixta,species
Potentilla_pseudopilosa,species
Potentilla_menziesii,species
Potentilla_intricata,species
Potentilla_pseudopallida,species
Potentilla_donnellsmithii,species
Potentilla_stiriaca,species
Potentilla_megalontodon,species
Potentilla_neumannii,species
Potentilla_missourica,species
Potentilla_bruginoensis,species
Potentilla_grenieriana,species
Potentilla_cornazii,species
Potentilla_murbeckii,species
Potentilla_fagineicola,species
Potentilla_rhaetica,species
Potentilla_subquinata,species
Potentilla_atropos,species
Potentilla_ctenophora,species
Potentilla_keilhavii,species
Potentilla_ssawellanica,species
Potentilla_umbrosaeformis,species
Potentilla_leurocarpa,species
Potentilla_superargentea,species
Potentilla_peirsonii,species
Potentilla_pseudo-alpestris,species
Potentilla_chrysanthoides,species
Potentilla_vilijuga,species
Potentilla_reineckei,species
Potentilla_eumicrodons,species
Potentilla_graja,species
Potentilla_leucophaea,species
Potentilla_cespitosa,species
Potentilla_latestipula,species
Potentilla_matzialekii,species
Potentilla_viminea,species
Potentilla_boetzkesii,species
Potentilla_brevistipulata,species
Potentilla_argyroblephara,species
Potentilla_chodatiana,species
Potentilla_hybrida,species
Potentilla_ruderalis,species
Potentilla_russelliana,species
Potentilla_procumbentireptans,species
Potentilla_pulsatilla,species
Potentilla_agrivagua,species
Potentilla_trina,species
Potentilla_styriaca,species
Potentilla_buseri,species
Potentilla_schroeteri,species
Potentilla_pulchra,species
Potentilla_digitata,species
Potentilla_integrifolia,species
Potentilla_subrubens,species
Potentilla_erodora,species
Potentilla_kelloggii,species
Potentilla_heynii,species
Potentilla_fallax,species
Potentilla_krasanii,species
Potentilla_vockei,species
Potentilla_songarica,species
Potentilla_moorcroftii,species
Potentilla_fronmuelleri,species
Potentilla_rosulata,species
Potentilla_saxatilis,species
Potentilla_dispersa,species
Potentilla_langeana,species
Potentilla_bifida,species
Potentilla_obovata,species
Potentilla_hassei,species
Potentilla_breviscissa,species
Potentilla_sachalinensis,species
Potentilla_lasiothrix,species
Potentilla_bouquoyana,species
Potentilla_jaeggiana,species
Potentilla_candollei,species
Potentilla_macdougalii,species
Potentilla_crocea,species
Potentilla_subsupina,species
Potentilla_weinmannii,species
Potentilla_gibelliana,species
Potentilla_cajanderi,species
Potentilla_potentialis,species
Potentilla_alterniflora,species
Potentilla_bazargica,species
Potentilla_bogenhardiana,species
Potentilla_subcanescens,species
Potentilla_minor,species
Potentilla_polymorpha,species
Potentilla_obscura,species
Potentilla_ruthenia,species
Potentilla_desertii,species
Potentilla_semidentata,species
Potentilla_dethomasii,species
Potentilla_aurigena,species
Callionia,genus
Fragariastrum_caulescens,species
Fragariastrum_petiolatum,species
Fragariastrum_petiolulatum,species
Fragariastrum,genus
Chionice,genus
Comarella,genus
Horkeliella,genus
Horkeliella_purpurascens,species
Horkeliella_congdonis,species
Ivesia,genus
Ivesia_longibracteata,species
Ivesia_arizonica,species
Ivesia_paniculata,species
Ivesia_rhypara,species
Ivesia_pityocharis,species
Ivesia_campestris,species
Ivesia_purpurascens,species
Ivesia_muirii,species
Ivesia_pickeringii,species
Ivesia_callida,species
Ivesia_patellifera,species
Ivesia_mutabilis,species
Ivesia_chandleri,species
Ivesia_megalopetala,species
Ivesia_beneolens,species
Ivesia_chaetophora,species
Ivesia_mollis,species
Ivesia_depauperata,species
Ivesia_pallida,species
Ivesia_pinnatifida,species
Ivesia_halophila,species
Ivesia_scandularis,species
Ivesia_alpicola,species
Rubus,genus
Rubus_ellipticus,species
Rubus_moschus,species
Rubus_moluccanus,species
Rubus_capricollensis,species
Rubus_trivialis,species
Rubus_gizellae,species
Rubus_nemoralis,species
Rubus_hybrid_cultivar,species
Rubus_scissoides,species
Rubus_nessensis,species
Rubus_lasiococcus,species
Rubus_muhelicus,species
Rubus_fockeanus,species
Rubus_macraei,species
Rubus_indusiatus,species
Rubus_longisepalus,species
Rubus_koehleri,species
Rubus_camptostachys,species
Rubus_gelertii,species
Rubus_discolor,species
Rubus_phoenicolasius,species
Rubus_praecox,species
Rubus_guttiferus,species
Rubus_lambertianus,species
Rubus_pseudopileatus,species
Rubus_calycacanthus,species
Rubus_dollnensis,species
Rubus_pinnatisepalus,species
Rubus_leucandrus,species
Rubus_reticulatus,species
Rubus_franconicus,species
Rubus_foliosus,species
Rubus_egregius,species
Rubus_pericrispatus,species
Rubus_ferocior,species
Rubus_canescens,species
Rubus_senticosus,species
Rubus_ichangensis,species
Rubus_pentagonus,species
Rubus_phyllostachys,species
Rubus_corchorifolius,species
Rubus_palmensis,species
Rubus_barrandienicus,species
Rubus_rigidus,species
Rubus_rhombifolius,species
Rubus_stimulans,species
Rubus_stimulifer,species
Rubus_adspersus,species
Rubus_pirifolius,species
Rubus_buergeri,species
Rubus_deliciosus,species
Rubus_tsangiorum,species
Rubus_malifolius,species
Rubus_probus,species
Rubus_juennensis,species
Rubus_apricus,species
Rubus_integribasis,species
Rubus_tsangii,species
Rubus_schizostylus,species
Rubus_odoratus,species
Rubus_thomsonii,species
Rubus_hilsianus,species
Rubus_subcoreanus,species
Rubus_ursinus,species
Rubus_nepalensis,species
Rubus_arduennensis,species
Rubus_mesogaeus,species
Rubus_chingii,species
Rubus_kulinganus,species
Rubus_adenotrichos,species
Rubus_buhnensis,species
Rubus_anglocandicans,species
Rubus_silvae-norticae,species
Rubus_chamaemorus,species
Rubus_crassifolius,species
Rubus_calophyllus,species
Rubus_eucalyptus,species
Rubus_subtibetanus,species
Rubus_eustephanos,species
Rubus_pileatus,species
Rubus_amisiensis,species
Rubus_tereticaulis,species
Rubus_cardiophyllus,species
Rubus_acanthodes,species
Rubus_elatior,species
Rubus_trilobus,species
Rubus_pseudargenteus,species
Rubus_ulmifolius,species
Rubus_wahlbergii,species
Rubus_macrophyllus,species
Rubus_fasciculatus,species
Rubus_minusculus,species
Rubus_furnarius,species
Rubus_tuberculatus,species
Rubus_hypopitys,species
Rubus_geniculatus,species
Rubus_hunanensis,species
Rubus_subinopertus,species
Rubus_australis,species
Rubus_arizonensis,species
Rubus_hirsutus,species
Rubus_hadracanthus,species
Rubus_plicatus,species
Rubus_glabratus,species
Rubus_tephrodes,species
Rubus_vratnensis,species
Rubus_maximiformis,species
Rubus_hispidus,species
Rubus_bohemiicola,species
Rubus_silvaticus,species
Rubus_simplex,species
Rubus_fabrimontanus,species
Rubus_lindebergii,species
Rubus_leucanthus,species
Rubus_leucodermis,species
Rubus_acuminatus,species
Rubus_canaliculatus,species
Rubus_loehrii,species
Rubus_glaucus,species
Rubus_flos-amygdalae,species
Rubus_rubritinctus,species
Rubus_scissus,species
Rubus_ammobius,species
Rubus_sanctus,species
Rubus_henryi,species
Rubus_perperus,species
Rubus_grossus,species
Rubus_allegheniensis,species
Rubus_pedemontanus,species
Rubus_jianensis,species
Rubus_grabowskii,species
Rubus_flagellaris,species
Rubus_stans,species
Rubus_schlechtendalii,species
Rubus_alexeterius,species
Rubus_pacificus,species
Rubus_brunneri,species
Rubus_stipulosus,species
Rubus_amphidasys,species
Rubus_polyanthemus,species
Rubus_flaccidus,species
Rubus_gyamdaensis,species
Rubus_sorbifolius,species
Rubus_neomexicanus,species
Rubus_phengodes,species
Rubus_amabilis,species
Rubus_nebulosus,species
Rubus_bifrons,species
Rubus_lineatus,species
Rubus_hochstetterorum,species
Rubus_pinfaensis,species
Rubus_rufus,species
Rubus_pilulifer,species
Rubus_bavaricus,species
Rubus_caudifolius,species
Rubus_parkeri,species
Rubus_holosericeus,species
Rubus_iuvenis,species
Rubus_coreanus,species
Rubus_glivicensis,species
Rubus_calycinus,species
Rubus_graecensis,species
Rubus_lasiotrichos,species
Rubus_gracilis,species
Rubus_pruinosus,species
Rubus_idaeopsis,species
Rubus_hoffmeisterianus,species
Rubus_crispomarginatus,species
Rubus_conothyrsoides,species
Rubus_infestus,species
Rubus_pyramidalis,species
Rubus_alceifolius,species
Rubus_portae-moravicae,species
Rubus_sciocharis,species
Rubus_pungens,species
Rubus_laciniatus,species
Rubus_caucasicus,species
Rubus_pectinellus,species
Rubus_panduratus,species
Rubus_elegantispinosus,species
Rubus_austromoravicus,species
Rubus_innominatus,species
Rubus_gratus,species
Rubus_constrictus,species
Rubus_nubigenus,species
Rubus_epipsilos,species
Rubus_hawaiensis,species
Rubus_goniophorus,species
Rubus_sumatranus,species
Rubus_inopertus,species
Rubus_raduloides,species
Rubus_pedatus,species
Rubus_parthenocissus,species
Rubus_arcticus,species
Rubus_platyacanthus,species
Rubus_crataegifolius,species
Rubus_micans,species
Rubus_nivalis,species
Rubus_schleicheri,species
Rubus_caesius,species
Rubus_hypomalacus,species
Rubus_perrobustus,species
Rubus_stereacanthos,species
Rubus_geoides,species
Rubus_lividus,species
Rubus_playfairianus,species
Rubus_fragarioides,species
Rubus_gunnianus,species
Rubus_sapidus,species
Rubus_canadensis,species
Rubus_robustus,species
Rubus_palaefolius,species
Rubus_faberi,species
Rubus_repens,species
Rubus_parvifolius,species
Rubus_pensilvanicus,species
Rubus_alpinus,species
Rubus_austrotibetanus,species
Rubus_ambrosius,species
Rubus_vigorosus,species
Rubus_ribisoideus,species
Rubus_cockburnianus,species
Rubus_pectinarioides,species
Rubus_vestitus,species
Rubus_peltatus,species
Rubus_sachalinensis,species
Rubus_idaeus,species
Rubus_reflexus,species
Rubus_chroosepalus,species
Rubus_takesimensis,species
Rubus_moorei,species
Rubus_parvus,species
Rubus_oblongus,species
Rubus_perpedatus,species
Rubus_cuneifolius,species
Rubus_clusii,species
Rubus_silvae-bohemicae,species
Rubus_winteri,species
Rubus_radula,species
Rubus_trianthus,species
Rubus_setosus,species
Rubus_glabricarpus,species
Rubus_wimmerianus,species
Rubus_treutleri,species
Rubus_columellaris,species
Rubus_occidentalis,species
Rubus_paucidentatus,species
Rubus_feddei,species
Rubus_nyalamensis,species
Rubus_mollis,species
Rubus_bertramii,species
Rubus_chaerophyllus,species
Rubus_trifidus,species
Rubus_swinhoei,species
Rubus_montanus,species
Rubus_stellatus,species
Rubus_cissburiensis,species
Rubus_moestus,species
Rubus_roseus,species
Rubus_divaricatus,species
Rubus_irritans,species
Rubus_platyphyllus,species
Rubus_elegans,species
Rubus_erythrocarpus,species
Rubus_armeniacus,species
Rubus_sulcatus,species
Rubus_cochinchinensis,species
Rubus_parviflorus,species
Rubus_picticaulis,species
Rubus_queenslandicus,species
Rubus_tabanimontanus,species
Rubus_irenaeus,species
Rubus_biflorus,species
Rubus_kuleszae,species
Rubus_rhamnifolius,species
Rubus_macilentus,species
Rubus_rudis,species
Rubus_lasiostylus,species
Rubus_indotibetanus,species
Rubus_henrici-egonis,species
Rubus_grayanus,species
Rubus_pubescens,species
Rubus_saxatilis,species
Rubus_niveus,species
Rubus_orthostachys,species
Rubus_bollei,species
Rubus_austroslovacus,species
Rubus_incanescens,species
Rubus_passaviensis,species
Rubus_gothicus,species
Rubus_humulifolius,species
Rubus_sengorensis,species
Rubus_aurantiacus,species
Rubus_rosifolius,species
Rubus_pluribracteatus,species
Rubus_croceacanthus,species
Rubus_yiwuanus,species
Rubus_perlongus,species
Rubus_palmatus,species
Rubus_hongnoensis,species
Rubus_nishimuranus,species
Rubus_assamensis,species
Rubus_urticifolius,species
Rubus_setchuenensis,species
Rubus_tricolor,species
Rubus_bambusarum,species
Rubus_argutus,species
Dalibarda,genus
Rubus_dolomiticus,species
Rubus_iasiensis,species
Rubus_varius,species
Rubus_felix,species
Rubus_saxonicus,species
Rubus_calycinoides,species
Rubus_sundaicus,species
Rubus_erythrostylos,species
Rubus_delectus,species
Rubus_cumingii,species
Rubus_paracaulis,species
Rubus_nelliae,species
Rubus_persicus,species
Rubus_baileyanus,species
Rubus_howii,species
Rubus_nigricatus,species
Rubus_firmior,species
Rubus_largificus,species
Rubus_saltuum,species
Rubus_dumosus,species
Rubus_pascuorum,species
Rubus_purbeckensis,species
Rubus_suberectus,species
Rubus_diversus,species
Rubus_ibericus,species
Rubus_leventii,species
Rubus_balneariensis,species
Rubus_hypomalacoides,species
Rubus_fruticosus,species
Rubus_vestiferus,species
Rubus_calvifrons,species
Rubus_bercheriensis,species
Rubus_grenieri,species
Rubus_calothyrsus,species
Rubus_hylanderi,species
Rubus_azuayensis,species
Rubus_dasyclados,species
Rubus_chloroclados,species
Rubus_kudagorensis,species
Rubus_leptacanthos,species
Rubus_trifrons,species
Rubus_angusticuspis,species
Rubus_libertianus,species
Rubus_insericatus,species
Rubus_biloensis,species
Rubus_hanesii,species
Rubus_xanthocarpus,species
Rubus_griffithianus,species
Rubus_kelloggii,species
Rubus_striaticaulis,species
Rubus_florifolius,species
Rubus_aliceae,species
Rubus_scytophyllus,species
Rubus_mercicus,species
Rubus_ernestibolli,species
Rubus_vigilis,species
Rubus_newbouldianus,species
Rubus_hirtifolius,species
Rubus_severus,species
Rubus_villarsianus,species
Rubus_cannabinus,species
Rubus_yuliensis,species
Rubus_validus,species
Rubus_pictorum,species
Rubus_endlicheri,species
Rubus_mundiflorus,species
Rubus_confusidens,species
Rubus_indicus,species
Rubus_incurvatiformis,species
Rubus_velox,species
Rubus_melanocaulon,species
Rubus_turquinensis,species
Rubus_dierschkeanus,species
Rubus_dissimilis,species
Rubus_uvidus,species
Rubus_melanocladus,species
Rubus_elongatus,species
Rubus_pullifolius,species
Rubus_brachyclados,species
Rubus_obtusidens,species
Rubus_alnifolius,species
Rubus_calotemnus,species
Rubus_pseudoboraeanus,species
Rubus_septentrionalis,species
Rubus_annamensis,species
Rubus_martensenii,species
Rubus_empelios,species
Rubus_tumidus,species
Rubus_conspersus,species
Rubus_lobophyllus,species
Rubus_expallescens,species
Rubus_weizensis,species
Rubus_glareosus,species
Rubus_choachiensis,species
Rubus_chymophilus,species
Rubus_obvallatus,species
Rubus_dichromophyllus,species
Rubus_buschii,species
Rubus_milesianus,species
Rubus_russeicaulis,species
Rubus_oxyanchus,species
Rubus_scoparius,species
Rubus_vikensis,species
Rubus_curvispinosus,species
Rubus_ucetanus,species
Rubus_intercedens,species
Rubus_pignatti,species
Rubus_balcanus,species
Rubus_eurypetalus,species
Rubus_surrectus,species
Rubus_amplistipulus,species
Rubus_porotoensis,species
Rubus_fryei,species
Rubus_capitulatus,species
Rubus_afrogustafssonii,species
Rubus_lanyuensis,species
Rubus_sanctae-hildegardis,species
Rubus_arachnoideus,species
Rubus_nikaii,species
Rubus_imitatus,species
Rubus_gratiflorus,species
Rubus_toyorensis,species
Rubus_coombensis,species
Rubus_botryanthus,species
Rubus_norvegicus,species
Rubus_morganwgensis,species
Rubus_thibetanus,species
Rubus_neerlandicus,species
Rubus_permixtus,species
Rubus_echinaceus,species
Rubus_avellanaefolius,species
Rubus_lanaticaulis,species
Rubus_hercynicus,species
Rubus_regionalis,species
Rubus_aciculaticaulis,species
Rubus_scaber,species
Rubus_decaisneanus,species
Rubus_raopingensis,species
Rubus_adenanthus,species
Rubus_scalarithyrsus,species
Rubus_angustibracteatus,species
Rubus_eupilocarpus,species
Rubus_leucotrichus,species
Rubus_adenanthoides,species
Rubus_serratifolius,species
Rubus_taeniarum,species
Rubus_pugiunculosus,species
Rubus_kofulvianus,species
Rubus_semicaucasicus,species
Rubus_robiae,species
Rubus_coccinatus,species
Rubus_questieri,species
Rubus_persericans,species
Rubus_eriophorus,species
Rubus_amiantinus,species
Rubus_tamarensis,species
Rubus_gloggnitzensis,species
Rubus_subemarginatus,species
Rubus_gremlii,species
Rubus_alumnus,species
Rubus_walteri,species
Rubus_effertus,species
Rubus_particularis,species
Rubus_formidabilis,species
Rubus_copelandii,species
Rubus_passionis,species
Rubus_winteriformis,species
Rubus_wolfredoi-wildpretii,species
Rubus_plexus,species
Rubus_erubescens,species
Rubus_cinerosiformis,species
Rubus_ochracanthus,species
Rubus_subpersanimontis,species
Rubus_vigoratus,species
Rubus_ripuaricus,species
Rubus_lictorum,species
Rubus_medius,species
Rubus_separinus,species
Rubus_mollitus,species
Rubus_wangii,species
Rubus_marianus,species
Rubus_eluxatus,species
Rubus_insectifolius,species
Rubus_crenatus,species
Rubus_caflischii,species
Rubus_sativus,species
Rubus_arenosus,species
Rubus_furtivus,species
Rubus_ostumensis,species
Rubus_acaracis,species
Rubus_flensburgensis,species
Rubus_interfoliatus,species
Rubus_colemannii,species
Rubus_hypolasius,species
Rubus_pallidus,species
Rubus_ornatus,species
Rubus_incertus,species
Rubus_zangezurus,species
Rubus_dentosus,species
Rubus_peruvianus,species
Rubus_peii,species
Rubus_russeus,species
Rubus_euroasiaticus,species
Rubus_peratticus,species
Rubus_blanchardianus,species
Rubus_aenigmaticus,species
Rubus_exarmatus,species
Rubus_foliolatus,species
Rubus_thibetianus,species
Rubus_euchloos,species
Rubus_castellamaui,species
Rubus_suevicola,species
Rubus_uhdeanus,species
Rubus_populosus,species
Rubus_alpestris,species
Rubus_chlorifolius,species
Rubus_lettii,species
Rubus_sneydii,species
Rubus_obscuriflorus,species
Rubus_altheaefolius,species
Rubus_ossicus,species
Rubus_glanduliger,species
Rubus_bucknallii,species
Rubus_drymophilus,species
Rubus_loganobaccus,species
Rubus_chrysoxylon,species
Rubus_orbus,species
Rubus_crispifrons,species
Rubus_henkeri,species
Rubus_buchtienii,species
Rubus_mirus,species
Rubus_lasiotrichus,species
Rubus_semiangustifractus,species
Rubus_oberdorferi,species
Rubus_suberectiformis,species
Rubus_megalococcus,species
Rubus_semiglaber,species
Rubus_pseudinfestus,species
Rubus_bruginoensis,species
Rubus_stylosus,species
Rubus_hanceanus,species
Rubus_crassus,species
Rubus_tenuidentatus,species
Rubus_astarae,species
Rubus_trivultus,species
Rubus_glaucofolius,species
Rubus_brachyodon,species
Rubus_neosudreanus,species
Rubus_nobilissimus,species
Rubus_podophyllus,species
Rubus_ostenfeldii,species
Rubus_sepivagus,species
Rubus_tenuipetalus,species
Rubus_histrionicus,species
Rubus_treviriani,species
Rubus_rectangulatus,species
Rubus_scolocaulon,species
Rubus_ictus,species
Rubus_plymensis,species
Rubus_caesarius,species
Rubus_edanoi,species
Rubus_sylvicola,species
Rubus_murrayi,species
Rubus_oegacanthus,species
Rubus_finitimus,species
Rubus_lagerbergii,species
Rubus_tiliaefolius,species
Rubus_cuspidatiformis,species
Rubus_boudiccae,species
Rubus_gymnocarpus,species
Rubus_acuminatissimus,species
Rubus_brasiliensis,species
Rubus_andicola,species
Rubus_genisanthus,species
Rubus_altiarcuatus,species
Rubus_keniensis,species
Rubus_pectinaris,species
Rubus_seebergensis,species
Rubus_deweveri,species
Rubus_orbifrons,species
Rubus_lusaticus,species
Rubus_rugosifolius,species
Rubus_vaccariformis,species
Rubus_prehensilis,species
Rubus_pillitzii,species
Rubus_schmelleri,species
Rubus_senchalensis,species
Rubus_voronensis,species
Rubus_placidus,species
Rubus_chaetophorus,species
Rubus_cannabifolius,species
Rubus_michiganensis,species
Rubus_teledapos,species
Rubus_particeps,species
Rubus_macer,species
Rubus_dichromus,species
Rubus_viridiramus,species
Rubus_scambens,species
Rubus_infestisepalus,species
Rubus_cyclopetalus,species
Rubus_perfoliosus,species
Rubus_alter,species
Rubus_flexiramus,species
Rubus_scoliacanthus,species
Rubus_argenteus,species
Rubus_costeanus,species
Rubus_nanus,species
Rubus_decurrentispinus,species
Rubus_ciuriensis,species
Rubus_oreades,species
Rubus_conglomeratus,species
Rubus_pekinensis,species
Rubus_mitigatus,species
Rubus_mougeotii,species
Rubus_ignoratus,species
Rubus_exstans,species
Rubus_foersteri,species
Rubus_halsteadensis,species
Rubus_macrodontus,species
Rubus_sciaphilus,species
Rubus_prasinifolius,species
Rubus_myrianthus,species
Rubus_pedatifolius,species
Rubus_koslensis,species
Rubus_boyntonii,species
Rubus_sapaensis,species
Rubus_variidens,species
Rubus_pervirescens,species
Rubus_pauciglandulosus,species
Rubus_mindanaensis,species
Rubus_fuscicaulis,species
Rubus_densifolius,species
Rubus_guestphalicus,species
Rubus_hastiferus,species
Rubus_mucronatoides,species
Rubus_grandipaniculatus,species
Rubus_friesianus,species
Rubus_roxburghianus,species
Rubus_taxandriae,species
Rubus_smithii,species
Rubus_fasciculatiformis,species
Rubus_hemistemon,species
Rubus_lacroixii,species
Rubus_xiphophorus,species
Rubus_contiguus,species
Rubus_ritschlii,species
Rubus_chaetocalyx,species
Rubus_undabundus,species
Rubus_lainzii,species
Rubus_bonus-henricus,species
Rubus_volkensii,species
Rubus_breconensis,species
Rubus_refractus,species
Rubus_oklahomus,species
Rubus_originalis,species
Rubus_latisedes,species
Rubus_orbifoliatus,species
Rubus_segnis,species
Rubus_iringanus,species
Rubus_bellidiflorus,species
Rubus_consobriniforrnis,species
Rubus_gnarus,species
Rubus_loosii,species
Rubus_harmonicus,species
Rubus_euryphylios,species
Rubus_rubristylus,species
Rubus_avaloniensis,species
Rubus_boulayanus,species
Rubus_cordatiformis,species
Rubus_adenophorus,species
Rubus_crinitus,species
Rubus_lacteicomus,species
Rubus_cavatifolius,species
Rubus_pruinosicaulis,species
Rubus_orthostachoides,species
Rubus_missouricus,species
Rubus_confertiflorus,species
Rubus_perangustus,species
Rubus_cornubiensis,species
Rubus_clausentinus,species
Rubus_obscuriforonis,species
Rubus_erythrandrus,species
Rubus_latoauriculatus,species
Rubus_persistens,species
Rubus_dissidens,species
Rubus_paraguariensis,species
Rubus_recognitus,species
Rubus_salzmannii,species
